epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
22,2020-05-27,9,PI,Juazeiro do Piauí,2205516,city,5,91.27419,0,0,0,0.0,5478,False,False
22,2020-05-27,26,PI,Júlio Borges,2205524,city,4,71.08584,0,2,0,0.5,5627,False,False
22,2020-05-27,39,PI,Lagoa do Barro do Piauí,2205565,city,7,150.37594,3,0,0,0.0,4655,False,False
22,2020-05-27,15,PI,Lagoa do Piauí,2205581,city,12,295.27559,0,1,0,0.0833,4064,False,False
22,2020-05-27,12,PI,Lagoa do Sítio,2205599,city,2,38.63241,0,0,0,0.0,5177,False,False
22,2020-05-27,13,PI,Landri Sales,2205607,city,4,75.54297,0,0,0,0.0,5295,False,False
22,2020-05-27,41,PI,Luís Correia,2205706,city,30,98.97397,17,0,0,0.0,30311,False,False
22,2020-05-27,35,PI,Luzilândia,2205805,city,9,35.31351,0,1,0,0.1111,25486,False,False
22,2020-05-27,4,PI,Madeiro,2205854,city,3,36.10108,0,1,0,0.3333,8310,False,False
22,2020-05-27,34,PI,Manoel Emídio,2205904,city,1,18.69508,0,1,0,1.0,5349,False,False
22,2020-05-27,18,PI,Marcolândia,2205953,city,5,58.87894,0,0,0,0.0,8492,False,False
22,2020-05-27,24,PI,Marcos Parente,2206001,city,3,65.94856,0,0,0,0.0,4549,False,False
22,2020-05-27,15,PI,Matias Olímpio,2206100,city,3,27.43233,0,1,0,0.3333,10936,False,False
22,2020-05-27,38,PI,Miguel Alves,2206209,city,44,130.33175,2,0,0,0.0,33760,False,False
22,2020-05-27,2,PI,Milton Brandão,2206357,city,0,,-1,0,0,0.0,6613,False,False
22,2020-05-27,31,PI,Monsenhor Gil,2206407,city,19,179.85612,0,0,0,0.0,10564,False,False
22,2020-05-27,26,PI,Monsenhor Hipólito,2206506,city,7,90.33424,1,1,0,0.1429,7749,False,False
22,2020-05-27,30,PI,Morro Cabeça no Tempo,2206654,city,3,66.19594,-1,0,0,0.0,4532,False,False
22,2020-05-27,19,PI,Morro do Chapéu do Piauí,2206670,city,24,353.14891,3,0,0,0.0,6796,False,False
22,2020-05-27,35,PI,Nazaré do Piauí,2206704,city,1,13.62583,0,0,0,0.0,7339,False,False
22,2020-05-27,37,PI,Nazária,2206720,city,3,35.00583,0,1,0,0.3333,8570,False,False
22,2020-05-27,9,PI,Nossa Senhora dos Remédios,2206803,city,6,69.02899,1,0,0,0.0,8692,False,False
22,2020-05-27,10,PI,Nova Santa Rita,2207959,city,0,,0,0,0,0.0,4374,False,False
22,2020-05-27,5,PI,Novo Santo Antônio,2206951,city,1,33.43363,0,0,0,0.0,2991,False,False
22,2020-05-27,33,PI,Oeiras,2207009,city,58,156.63399,1,0,0,0.0,37029,False,False
22,2020-05-27,10,PI,Olho D'Água do Piauí,2207108,city,2,81.33388,1,0,0,0.0,2459,False,False
22,2020-05-27,8,PI,Padre Marcos,2207207,city,1,14.56028,0,0,0,0.0,6868,False,False
22,2020-05-27,30,PI,Palmeirais,2207504,city,5,34.39026,0,0,0,0.0,14539,False,False
22,2020-05-27,8,PI,Parnaguá,2207603,city,1,9.26698,0,0,0,0.0,10791,False,False
22,2020-05-27,61,PI,Parnaíba,2207702,city,366,239.0938,47,7,0,0.0191,153078,False,False
22,2020-05-27,10,PI,Passagem Franca do Piauí,2207751,city,2,46.37144,0,0,0,0.0,4313,False,False
22,2020-05-27,14,PI,Pau D'Arco do Piauí,2207793,city,4,98.88752,0,0,0,0.0,4045,False,False
22,2020-05-27,9,PI,Paulistana,2207801,city,3,14.61775,1,0,0,0.0,20523,False,False
22,2020-05-27,13,PI,Pavussu,2207850,city,1,27.19608,0,1,0,1.0,3677,False,False
22,2020-05-27,39,PI,Pedro II,2207900,city,35,90.34123,0,1,0,0.0286,38742,False,False
22,2020-05-27,8,PI,Pedro Laurentino,2207934,city,1,39.43218,0,0,0,0.0,2536,False,False
22,2020-05-27,43,PI,Picos,2208007,city,174,222.44381,0,4,0,0.023,78222,False,False
22,2020-05-27,45,PI,Pimenteiras,2208106,city,7,57.72244,0,0,0,0.0,12127,False,False
22,2020-05-27,31,PI,Pio IX,2208205,city,13,70.55631,0,0,0,0.0,18425,False,False
22,2020-05-27,52,PI,Piracuruca,2208304,city,31,107.67254,7,2,0,0.0645,28791,False,False
22,2020-05-27,33,PI,Piripiri,2208403,city,75,117.66182,7,2,0,0.0267,63742,False,False
22,2020-05-27,25,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
22,2020-05-27,30,PI,Queimada Nova,2208650,city,11,122.33096,2,0,0,0.0,8992,False,False
22,2020-05-27,20,PI,Redenção do Gurguéia,2208700,city,1,11.39212,0,0,0,0.0,8778,False,False
22,2020-05-27,25,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
22,2020-05-27,40,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
22,2020-05-27,15,PI,Ribeiro Gonçalves,2208908,city,5,68.11061,0,0,0,0.0,7341,False,False
22,2020-05-27,33,PI,Rio Grande do Piauí,2209005,city,6,93.28358,0,1,0,0.1667,6432,False,False
22,2020-05-27,8,PI,Santa Cruz do Piauí,2209104,city,1,16.02564,0,0,0,0.0,6240,False,False
22,2020-05-27,22,PI,Santa Luz,2209302,city,1,17.06485,0,1,0,1.0,5860,False,False
22,2020-05-27,1,PI,Santana do Piauí,2209351,city,1,21.57963,1,0,0,0.0,4634,False,False
22,2020-05-27,8,PI,Santo Antônio de Lisboa,2209401,city,3,46.76539,0,0,0,0.0,6415,False,False
22,2020-05-27,4,PI,São Francisco de Assis do Piauí,2209658,city,1,17.37619,0,0,0,0.0,5755,False,False
22,2020-05-27,32,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
22,2020-05-27,26,PI,São Gonçalo do Piauí,2209807,city,10,199.40179,1,1,0,0.1,5015,False,False
22,2020-05-27,13,PI,São João da Canabrava,2209856,city,1,21.70139,0,0,0,0.0,4608,False,False
22,2020-05-27,20,PI,São João da Fronteira,2209872,city,3,49.65243,0,0,0,0.0,6042,False,False
22,2020-05-27,27,PI,São João do Piauí,2210003,city,7,33.97893,-1,0,0,0.0,20601,False,False
22,2020-05-27,62,PI,São José do Divino,2210052,city,5,93.52787,0,1,0,0.2,5346,False,False
22,2020-05-27,21,PI,São José do Peixe,2210102,city,2,53.40454,1,0,0,0.0,3745,False,False
22,2020-05-27,41,PI,São José do Piauí,2210201,city,2,29.82849,0,0,0,0.0,6705,False,False
22,2020-05-27,28,PI,São Julião,2210300,city,7,110.011,0,1,0,0.1429,6363,False,False
22,2020-05-27,29,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
22,2020-05-27,21,PI,São Luis do Piauí,2210375,city,1,37.82148,0,0,0,0.0,2644,False,False
22,2020-05-27,26,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
22,2020-05-27,30,PI,São Pedro do Piauí,2210508,city,11,76.97152,0,0,0,0.0,14291,False,False
22,2020-05-27,44,PI,São Raimundo Nonato,2210607,city,50,144.05071,-1,0,0,0.0,34710,False,False
22,2020-05-27,14,PI,Sigefredo Pacheco,2210656,city,1,9.95917,0,0,0,0.0,10041,False,False
22,2020-05-27,19,PI,Simplício Mendes,2210805,city,18,141.60963,2,0,0,0.0,12711,False,False
22,2020-05-27,15,PI,Socorro do Piauí,2210904,city,1,21.88663,0,1,0,1.0,4569,False,False
22,2020-05-27,70,PI,Teresina,2211001,city,1982,229.17401,92,69,3,0.0348,864845,False,False
22,2020-05-27,40,PI,União,2211100,city,66,148.36462,1,0,0,0.0,44485,False,False
22,2020-05-27,31,PI,Uruçuí,2211209,city,55,255.12571,3,2,0,0.0364,21558,False,False
22,2020-05-27,27,PI,Valença do Piauí,2211308,city,13,62.14743,0,1,0,0.0769,20918,False,False
22,2020-05-27,2,PI,Várzea Branca,2211357,city,2,40.42854,1,0,0,0.0,4947,False,False
22,2020-05-27,33,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
22,2020-05-27,17,PI,Vera Mendes,2211506,city,2,64.99838,0,0,0,0.0,3077,False,False
22,2020-05-27,25,PI,Vila Nova do Piauí,2211605,city,3,100.9761,0,0,0,0.0,2971,False,False
22,2020-05-27,70,PI,,22,state,4243,129.62743,277,138,4,0.0325,3273227,False,False
22,2020-05-26,34,PI,Água Branca,2200202,city,86,493.94061,11,5,0,0.0581,17411,False,False
22,2020-05-26,15,PI,Alto Longá,2200301,city,6,41.94631,1,0,0,0.0,14304,False,False
22,2020-05-26,42,PI,Altos,2200400,city,37,91.30392,6,1,0,0.027,40524,False,False
22,2020-05-26,33,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
22,2020-05-26,25,PI,Amarante,2200509,city,6,34.09478,1,0,0,0.0,17598,False,False
22,2020-05-26,39,PI,Angical do Piauí,2200608,city,4,58.92752,0,0,0,0.0,6788,False,False
22,2020-05-26,32,PI,Anísio de Abreu,2200707,city,16,161.94332,1,0,0,0.0,9880,False,False
22,2020-05-26,28,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
22,2020-05-26,9,PI,Avelino Lopes,2201101,city,1,8.85818,0,0,0,0.0,11289,False,False
22,2020-05-26,20,PI,Baixa Grande do Ribeiro,2201150,city,8,69.04885,0,1,0,0.125,11586,False,False
22,2020-05-26,30,PI,Barras,2201200,city,88,186.97149,7,2,1,0.0227,47066,False,False
22,2020-05-26,4,PI,Barreiras do Piauí,2201309,city,1,29.86858,-1,0,0,0.0,3348,False,False
22,2020-05-26,2,PI,Barro Duro,2201408,city,5,71.10353,0,0,0,0.0,7032,False,False
22,2020-05-26,23,PI,Batalha,2201507,city,46,171.27751,5,2,0,0.0435,26857,False,False
22,2020-05-26,12,PI,Bela Vista do Piauí,2201556,city,1,24.9066,0,0,0,0.0,4015,False,False
22,2020-05-26,8,PI,Belém do Piauí,2201572,city,4,112.1705,0,1,0,0.25,3566,False,False
22,2020-05-26,23,PI,Beneditinos,2201606,city,1,9.55384,0,0,0,0.0,10467,False,False
22,2020-05-26,24,PI,Bertolínia,2201705,city,1,18.17851,0,0,0,0.0,5501,False,False
22,2020-05-26,37,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
22,2020-05-26,28,PI,Boa Hora,2201770,city,1,14.74709,0,0,0,0.0,6781,False,False
22,2020-05-26,5,PI,Bocaina,2201804,city,4,88.88889,0,0,0,0.0,4500,False,False
22,2020-05-26,33,PI,Bom Jesus,2201903,city,42,166.80567,0,0,0,0.0,25179,False,False
22,2020-05-26,40,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
22,2020-05-26,42,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
22,2020-05-26,1,PI,Brasileira,2201960,city,1,12.00624,1,0,0,0.0,8329,False,False
22,2020-05-26,31,PI,Buriti dos Lopes,2202000,city,8,40.44285,4,1,0,0.125,19781,False,False
22,2020-05-26,7,PI,Buriti dos Montes,2202026,city,2,24.26007,0,1,1,0.5,8244,False,False
22,2020-05-26,8,PI,Cabeceiras do Piauí,2202059,city,1,9.44644,0,0,0,0.0,10586,False,False
22,2020-05-26,4,PI,Cajazeiras do Piauí,2202075,city,1,28.09778,0,0,0,0.0,3559,False,False
22,2020-05-26,4,PI,Caldeirão Grande do Piauí,2202091,city,2,34.62604,0,0,0,0.0,5776,False,False
22,2020-05-26,12,PI,Campo Grande do Piauí,2202133,city,16,269.2243,1,0,0,0.0,5943,False,False
22,2020-05-26,5,PI,Campo Largo do Piauí,2202174,city,0,,-2,0,0,0.0,7279,False,False
22,2020-05-26,54,PI,Campo Maior,2202208,city,111,237.01236,6,3,1,0.027,46833,False,False
22,2020-05-26,32,PI,Canto do Buriti,2202307,city,4,18.8795,0,1,0,0.25,21187,False,False
22,2020-05-26,8,PI,Capitão de Campos,2202406,city,0,,0,0,0,0.0,11417,False,False
22,2020-05-26,6,PI,Capitão Gervásio Oliveira,2202455,city,1,24.39024,0,0,0,0.0,4100,False,False
22,2020-05-26,44,PI,Caracol,2202505,city,2,18.32173,0,0,0,0.0,10916,False,False
22,2020-05-26,34,PI,Castelo do Piauí,2202604,city,4,20.28809,0,0,0,0.0,19716,False,False
22,2020-05-26,23,PI,Cocal,2202703,city,11,39.58686,0,1,0,0.0909,27787,False,False
22,2020-05-26,19,PI,Cocal de Telha,2202711,city,26,531.58863,1,0,0,0.0,4891,False,False
22,2020-05-26,25,PI,Cocal dos Alves,2202729,city,2,32.50447,0,0,0,0.0,6153,False,False
22,2020-05-26,20,PI,Coivaras,2202737,city,2,49.75124,0,0,0,0.0,4020,False,False
22,2020-05-26,37,PI,Colônia do Gurguéia,2202752,city,4,61.69031,0,1,0,0.25,6484,False,False
22,2020-05-26,25,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
22,2020-05-26,30,PI,Corrente,2202901,city,20,75.0638,0,0,0,0.0,26644,False,False
22,2020-05-26,4,PI,Cristino Castro,2203107,city,2,19.18833,1,1,0,0.5,10423,False,False
22,2020-05-26,8,PI,Curimatá,2203206,city,6,52.68704,0,0,0,0.0,11388,False,False
22,2020-05-26,20,PI,Currais,2203230,city,0,,0,0,0,0.0,4954,False,False
22,2020-05-26,1,PI,Curral Novo do Piauí,2203271,city,1,18.71608,1,0,0,0.0,5343,False,False
22,2020-05-26,41,PI,Demerval Lobão,2203305,city,27,195.41145,0,1,1,0.037,13817,False,False
22,2020-05-26,11,PI,Dirceu Arcoverde,2203354,city,11,156.89631,0,0,0,0.0,7011,False,False
22,2020-05-26,16,PI,Dom Expedito Lopes,2203404,city,4,57.93743,0,0,0,0.0,6904,False,False
22,2020-05-26,4,PI,Domingos Mourão,2203420,city,1,22.96211,0,0,0,0.0,4355,False,False
22,2020-05-26,9,PI,Dom Inocêncio,2203453,city,1,10.46463,0,0,0,0.0,9556,False,False
22,2020-05-26,31,PI,Elesbão Veloso,2203503,city,18,123.27078,0,1,0,0.0556,14602,False,False
22,2020-05-26,40,PI,Esperantina,2203701,city,118,296.95246,19,2,1,0.0169,39737,False,False
22,2020-05-26,30,PI,Fartura do Piauí,2203750,city,3,56.52911,0,0,0,0.0,5307,False,False
22,2020-05-26,38,PI,Floriano,2203909,city,69,115.12472,4,2,0,0.029,59935,False,False
22,2020-05-26,40,PI,Francinópolis,2204006,city,5,93.49289,0,0,0,0.0,5348,False,False
22,2020-05-26,27,PI,Francisco Ayres,2204105,city,1,22.99908,0,0,0,0.0,4348,False,False
22,2020-05-26,24,PI,Francisco Santos,2204204,city,3,32.1923,0,0,0,0.0,9319,False,False
22,2020-05-26,19,PI,Fronteiras,2204303,city,4,34.4086,0,0,0,0.0,11625,False,False
22,2020-05-26,2,PI,Gilbués,2204402,city,1,9.35454,0,0,0,0.0,10690,False,False
22,2020-05-26,1,PI,Guadalupe,2204501,city,1,9.52472,1,0,0,0.0,10499,False,False
22,2020-05-26,8,PI,Hugo Napoleão,2204600,city,3,77.37942,0,0,0,0.0,3877,False,False
22,2020-05-26,33,PI,Ilha Grande,2204659,city,4,42.43582,0,1,0,0.25,9426,False,False
22,2020-05-26,41,PI,Inhuma,2204709,city,7,45.72772,0,1,0,0.1429,15308,False,False
22,2020-05-26,19,PI,Ipiranga do Piauí,2204808,city,1,10.19264,0,0,0,0.0,9811,False,False
22,2020-05-26,3,PI,Itainópolis,2205003,city,3,26.01908,1,0,0,0.0,11530,False,False
22,2020-05-26,37,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
22,2020-05-26,8,PI,Jaicós,2205201,city,1,5.23451,0,0,0,0.0,19104,False,False
22,2020-05-26,7,PI,Joaquim Pires,2205409,city,5,34.8335,1,0,0,0.0,14354,False,False
22,2020-05-26,33,PI,José de Freitas,2205508,city,20,51.01,1,1,0,0.05,39208,False,False
22,2020-05-26,8,PI,Juazeiro do Piauí,2205516,city,5,91.27419,0,0,0,0.0,5478,False,False
22,2020-05-26,25,PI,Júlio Borges,2205524,city,4,71.08584,1,2,0,0.5,5627,False,False
22,2020-05-26,38,PI,Lagoa do Barro do Piauí,2205565,city,4,85.92911,0,0,0,0.0,4655,False,False
22,2020-05-26,14,PI,Lagoa do Piauí,2205581,city,12,295.27559,3,1,0,0.0833,4064,False,False
22,2020-05-26,11,PI,Lagoa do Sítio,2205599,city,2,38.63241,1,0,0,0.0,5177,False,False
22,2020-05-26,12,PI,Landri Sales,2205607,city,4,75.54297,0,0,0,0.0,5295,False,False
22,2020-05-26,40,PI,Luís Correia,2205706,city,13,42.88872,1,0,0,0.0,30311,False,False
22,2020-05-26,34,PI,Luzilândia,2205805,city,9,35.31351,-1,1,0,0.1111,25486,False,False
22,2020-05-26,3,PI,Madeiro,2205854,city,3,36.10108,0,1,0,0.3333,8310,False,False
22,2020-05-26,33,PI,Manoel Emídio,2205904,city,1,18.69508,0,1,0,1.0,5349,False,False
22,2020-05-26,17,PI,Marcolândia,2205953,city,5,58.87894,0,0,0,0.0,8492,False,False
22,2020-05-26,23,PI,Marcos Parente,2206001,city,3,65.94856,0,0,0,0.0,4549,False,False
22,2020-05-26,14,PI,Matias Olímpio,2206100,city,3,27.43233,0,1,0,0.3333,10936,False,False
22,2020-05-26,37,PI,Miguel Alves,2206209,city,42,124.40758,0,0,0,0.0,33760,False,False
22,2020-05-26,1,PI,Milton Brandão,2206357,city,1,15.12173,1,0,0,0.0,6613,False,False
22,2020-05-26,30,PI,Monsenhor Gil,2206407,city,19,179.85612,0,0,0,0.0,10564,False,False
22,2020-05-26,25,PI,Monsenhor Hipólito,2206506,city,6,77.42935,0,1,0,0.1667,7749,False,False
22,2020-05-26,29,PI,Morro Cabeça no Tempo,2206654,city,4,88.26125,2,0,0,0.0,4532,False,False
22,2020-05-26,18,PI,Morro do Chapéu do Piauí,2206670,city,21,309.0053,2,0,0,0.0,6796,False,False
22,2020-05-26,34,PI,Nazaré do Piauí,2206704,city,1,13.62583,0,0,0,0.0,7339,False,False
22,2020-05-26,36,PI,Nazária,2206720,city,3,35.00583,0,1,0,0.3333,8570,False,False
22,2020-05-26,8,PI,Nossa Senhora dos Remédios,2206803,city,5,57.52416,0,0,0,0.0,8692,False,False
22,2020-05-26,9,PI,Nova Santa Rita,2207959,city,0,,0,0,0,0.0,4374,False,False
22,2020-05-26,4,PI,Novo Santo Antônio,2206951,city,1,33.43363,0,0,0,0.0,2991,False,False
22,2020-05-26,32,PI,Oeiras,2207009,city,57,153.9334,0,0,0,0.0,37029,False,False
22,2020-05-26,9,PI,Olho D'Água do Piauí,2207108,city,1,40.66694,0,0,0,0.0,2459,False,False
22,2020-05-26,7,PI,Padre Marcos,2207207,city,1,14.56028,0,0,0,0.0,6868,False,False
22,2020-05-26,29,PI,Palmeirais,2207504,city,5,34.39026,0,0,0,0.0,14539,False,False
22,2020-05-26,7,PI,Parnaguá,2207603,city,1,9.26698,0,0,0,0.0,10791,False,False
22,2020-05-26,60,PI,Parnaíba,2207702,city,319,208.39049,39,7,1,0.0219,153078,False,False
22,2020-05-26,9,PI,Passagem Franca do Piauí,2207751,city,2,46.37144,0,0,0,0.0,4313,False,False
22,2020-05-26,13,PI,Pau D'Arco do Piauí,2207793,city,4,98.88752,0,0,0,0.0,4045,False,False
22,2020-05-26,8,PI,Paulistana,2207801,city,2,9.74516,1,0,0,0.0,20523,False,False
22,2020-05-26,12,PI,Pavussu,2207850,city,1,27.19608,0,1,0,1.0,3677,False,False
22,2020-05-26,38,PI,Pedro II,2207900,city,35,90.34123,1,1,0,0.0286,38742,False,False
22,2020-05-26,7,PI,Pedro Laurentino,2207934,city,1,39.43218,0,0,0,0.0,2536,False,False
22,2020-05-26,42,PI,Picos,2208007,city,174,222.44381,9,4,0,0.023,78222,False,False
22,2020-05-26,44,PI,Pimenteiras,2208106,city,7,57.72244,0,0,0,0.0,12127,False,False
22,2020-05-26,30,PI,Pio IX,2208205,city,13,70.55631,1,0,0,0.0,18425,False,False
22,2020-05-26,51,PI,Piracuruca,2208304,city,24,83.35938,4,2,0,0.0833,28791,False,False
22,2020-05-26,32,PI,Piripiri,2208403,city,68,106.68005,4,2,0,0.0294,63742,False,False
22,2020-05-26,24,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
22,2020-05-26,29,PI,Queimada Nova,2208650,city,9,100.08897,2,0,0,0.0,8992,False,False
22,2020-05-26,19,PI,Redenção do Gurguéia,2208700,city,1,11.39212,0,0,0,0.0,8778,False,False
22,2020-05-26,24,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
22,2020-05-26,39,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
22,2020-05-26,14,PI,Ribeiro Gonçalves,2208908,city,5,68.11061,2,0,0,0.0,7341,False,False
22,2020-05-26,32,PI,Rio Grande do Piauí,2209005,city,6,93.28358,0,1,0,0.1667,6432,False,False
22,2020-05-26,7,PI,Santa Cruz do Piauí,2209104,city,1,16.02564,0,0,0,0.0,6240,False,False
22,2020-05-26,21,PI,Santa Luz,2209302,city,1,17.06485,0,1,0,1.0,5860,False,False
22,2020-05-26,7,PI,Santo Antônio de Lisboa,2209401,city,3,46.76539,0,0,0,0.0,6415,False,False
22,2020-05-26,3,PI,São Francisco de Assis do Piauí,2209658,city,1,17.37619,0,0,0,0.0,5755,False,False
22,2020-05-26,31,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
22,2020-05-26,25,PI,São Gonçalo do Piauí,2209807,city,9,179.46162,3,1,0,0.1111,5015,False,False
22,2020-05-26,12,PI,São João da Canabrava,2209856,city,1,21.70139,0,0,0,0.0,4608,False,False
22,2020-05-26,19,PI,São João da Fronteira,2209872,city,3,49.65243,3,0,0,0.0,6042,False,False
22,2020-05-26,26,PI,São João do Piauí,2210003,city,8,38.83307,0,0,0,0.0,20601,False,False
22,2020-05-26,61,PI,São José do Divino,2210052,city,5,93.52787,0,1,0,0.2,5346,False,False
22,2020-05-26,20,PI,São José do Peixe,2210102,city,1,26.70227,0,0,0,0.0,3745,False,False
22,2020-05-26,40,PI,São José do Piauí,2210201,city,2,29.82849,0,0,0,0.0,6705,False,False
22,2020-05-26,27,PI,São Julião,2210300,city,7,110.011,0,1,0,0.1429,6363,False,False
22,2020-05-26,28,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
22,2020-05-26,20,PI,São Luis do Piauí,2210375,city,1,37.82148,0,0,0,0.0,2644,False,False
22,2020-05-26,25,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
22,2020-05-26,29,PI,São Pedro do Piauí,2210508,city,11,76.97152,0,0,0,0.0,14291,False,False
22,2020-05-26,43,PI,São Raimundo Nonato,2210607,city,51,146.93172,9,0,0,0.0,34710,False,False
22,2020-05-26,13,PI,Sigefredo Pacheco,2210656,city,1,9.95917,0,0,0,0.0,10041,False,False
22,2020-05-26,18,PI,Simplício Mendes,2210805,city,16,125.87523,0,0,0,0.0,12711,False,False
22,2020-05-26,14,PI,Socorro do Piauí,2210904,city,1,21.88663,0,1,0,1.0,4569,False,False
22,2020-05-26,69,PI,Teresina,2211001,city,1890,218.53627,69,66,9,0.0349,864845,False,False
22,2020-05-26,39,PI,União,2211100,city,65,146.11667,3,0,0,0.0,44485,False,False
22,2020-05-26,30,PI,Uruçuí,2211209,city,52,241.20976,5,2,0,0.0385,21558,False,False
22,2020-05-26,26,PI,Valença do Piauí,2211308,city,13,62.14743,9,1,0,0.0769,20918,False,False
22,2020-05-26,1,PI,Várzea Branca,2211357,city,1,20.21427,1,0,0,0.0,4947,False,False
22,2020-05-26,32,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
22,2020-05-26,16,PI,Vera Mendes,2211506,city,2,64.99838,0,0,0,0.0,3077,False,False
22,2020-05-26,24,PI,Vila Nova do Piauí,2211605,city,3,100.9761,0,0,0,0.0,2971,False,False
22,2020-05-26,69,PI,,22,state,3966,121.16483,246,134,15,0.0338,3273227,False,False
22,2020-05-25,33,PI,Água Branca,2200202,city,75,430.76216,7,5,0,0.0667,17411,False,False
22,2020-05-25,14,PI,Alto Longá,2200301,city,5,34.95526,0,0,0,0.0,14304,False,False
22,2020-05-25,41,PI,Altos,2200400,city,31,76.49788,2,1,0,0.0323,40524,False,False
22,2020-05-25,32,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
22,2020-05-25,24,PI,Amarante,2200509,city,5,28.41232,0,0,0,0.0,17598,False,False
22,2020-05-25,38,PI,Angical do Piauí,2200608,city,4,58.92752,0,0,0,0.0,6788,False,False
22,2020-05-25,31,PI,Anísio de Abreu,2200707,city,15,151.82186,0,0,0,0.0,9880,False,False
22,2020-05-25,27,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
22,2020-05-25,8,PI,Avelino Lopes,2201101,city,1,8.85818,0,0,0,0.0,11289,False,False
22,2020-05-25,19,PI,Baixa Grande do Ribeiro,2201150,city,8,69.04885,1,1,0,0.125,11586,False,False
22,2020-05-25,29,PI,Barras,2201200,city,81,172.09875,15,1,0,0.0123,47066,False,False
22,2020-05-25,3,PI,Barreiras do Piauí,2201309,city,2,59.73716,0,0,0,0.0,3348,False,False
22,2020-05-25,1,PI,Barro Duro,2201408,city,5,71.10353,5,0,0,0.0,7032,False,False
22,2020-05-25,22,PI,Batalha,2201507,city,41,152.66039,0,2,0,0.0488,26857,False,False
22,2020-05-25,11,PI,Bela Vista do Piauí,2201556,city,1,24.9066,0,0,0,0.0,4015,False,False
22,2020-05-25,7,PI,Belém do Piauí,2201572,city,4,112.1705,0,1,0,0.25,3566,False,False
22,2020-05-25,22,PI,Beneditinos,2201606,city,1,9.55384,0,0,0,0.0,10467,False,False
22,2020-05-25,23,PI,Bertolínia,2201705,city,1,18.17851,0,0,0,0.0,5501,False,False
22,2020-05-25,36,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
22,2020-05-25,27,PI,Boa Hora,2201770,city,1,14.74709,0,0,0,0.0,6781,False,False
22,2020-05-25,4,PI,Bocaina,2201804,city,4,88.88889,1,0,0,0.0,4500,False,False
